COURSE_CODE,SESSION,MATNO,SCORE
MEE471,2012,ENG0902612,67
ELA401,2012,ENG0902612,62
CED300,2012,ENG0902612,62
CVE211,2010,ENG0902612,73
ECP281,2010,ENG0902612,37
EEE211,2010,ENG0902612,63
EMA281,2010,ENG0902612,33
ENS211,2010,ENG0902612,58
MEE211,2010,ENG0902612,61
MEE221,2010,ENG0902612,51
PRE211,2010,ENG0902612,55
ELA201,2010,ENG0902612,56
CHE222,2010,ENG0902612,63
EEE212,2010,ENG0902612,48
EMA282,2010,ENG0902612,65
MEE212,2010,ENG0902612,54
MEE222,2010,ENG0902612,50
PRE212,2010,ENG0902612,46
ELA202,2010,ENG0902612,49
MEE505,2013,ENG0902612,75
MEE522,2013,ENG0902612,71
MEE511,2013,ENG0902612,71
MEE571,2013,ENG0902612,74
MEE582,2013,ENG0902612,87
MEE502,2013,ENG0902612,73
MEE531,2013,ENG0902613,74
MEE512,2013,ENG0902613,59
MEE506,2013,ENG0902613,77
MEE312,2013,ENG0902613,47
MEE552,2013,ENG0902613,56
PRE572,2013,ENG0902613,54
MEE572,2013,ENG0902613,67
MEE551,2013,ENG0902613,62
PRE571,2013,ENG0902613,57
MEE521,2013,ENG0902613,78
MTH125,2010,ENG0902613,63
EEE317,2012,ENG0902613,32
MEE351,2011,ENG0902613,50
MEE361,2011,ENG0902613,60
PRE311,2011,ENG0902613,54
ELA301,2011,ENG0902613,60
EEE318,2011,ENG0902613,65
EMA382,2011,ENG0902613,71
CVE311,2011,ENG0902613,50
EMA381,2011,ENG0902613,54
MEE311,2011,ENG0902613,52
MEE321,2011,ENG0902613,63
MEE312,2011,ENG0902613,17
MEE322,2011,ENG0902613,41
MEE332,2011,ENG0902613,66
MEE342,2011,ENG0902613,45
MEE352,2011,ENG0902613,53
MEE362,2011,ENG0902613,45
MEE372,2011,ENG0902613,75
ELA302,2011,ENG0902613,51
ECP281,2012,ENG0902613,45
ECP281,2011,ENG0902613,31
EMA281,2011,ENG0902613,52
GST111,2009,ENG0902613,88
GST112,2009,ENG0902613,74
CHM111,2009,ENG0902613,54
CHM113,2009,ENG0902613,64
MTH110,2009,ENG0902613,70
MTH112,2009,ENG0902613,53
MTH112,2009,ENG0902613,67
PHY111,2009,ENG0902613,62
PHY113,2009,ENG0902613,68
GST121,2009,ENG0902613,76
GST122,2009,ENG0902613,82
GST123,2009,ENG0902613,70
CHM122,2009,ENG0902613,52
CHM124,2009,ENG0902613,54
MTH123,2009,ENG0902613,52
PHY109,2009,ENG0902613,55
PHY124,2009,ENG0902613,80
EMA481,2012,ENG0902613,54
MEE411,2012,ENG0902613,40
MEE421,2012,ENG0902613,53
MEE431,2012,ENG0902613,53
MEE441,2012,ENG0902613,60
MEE451,2012,ENG0902613,72
MEE461,2012,ENG0902613,57
MEE471,2012,ENG0902613,56
ELA401,2012,ENG0902613,61
CED300,2012,ENG0902613,55
CVE211,2010,ENG0902613,53
ECP281,2010,ENG0902613,37
EEE211,2010,ENG0902613,67
EMA281,2010,ENG0902613,31
ENS211,2010,ENG0902613,60
MEE211,2010,ENG0902613,83
MEE221,2010,ENG0902613,54
PRE211,2010,ENG0902613,62
ELA201,2010,ENG0902613,49
CHE222,2010,ENG0902613,77
EEE212,2010,ENG0902613,72
EMA282,2010,ENG0902613,60
MEE212,2010,ENG0902613,62
MEE222,2010,ENG0902613,67
PRE212,2010,ENG0902613,64
ELA202,2010,ENG0902613,51
EEE317,2013,ENG0902613,43
MEE505,2013,ENG0902613,56
MEE522,2013,ENG0902613,45
MEE511,2013,ENG0902613,55
MEE571,2013,ENG0902613,50
MEE411,2013,ENG0902613,46
MEE501,2013,ENG0902613,71
MEE502,2013,ENG0902613,71
MEE532,2013,ENG0902613,83
MEE501,2013,ENG0902614,77
MEE512,2013,ENG0902614,63
MEE506,2013,ENG0902614,76
MEE312,2013,ENG0902614,71
MEE552,2013,ENG0902614,54
PRE572,2013,ENG0902614,40
MEE572,2013,ENG0902614,55
MEE551,2013,ENG0902614,68
PRE571,2013,ENG0902614,54
MEE581,2013,ENG0902614,51
MEE521,2013,ENG0902614,60
MTH112,2011,ENG0902614,66
MEE351,2011,ENG0902614,60
MEE361,2011,ENG0902614,46
PRE311,2011,ENG0902614,32
ELA301,2011,ENG0902614,55
EEE318,2011,ENG0902614,36
EMA382,2011,ENG0902614,74
PRE311,2012,ENG0902614,57
CVE311,2011,ENG0902614,65
EEE317,2011,ENG0902614,53
EMA381,2011,ENG0902614,54
MEE311,2011,ENG0902614,55
MEE321,2011,ENG0902614,67
MEE312,2011,ENG0902614,15
MEE322,2011,ENG0902614,60
MEE332,2011,ENG0902614,63
MEE342,2011,ENG0902614,45
MEE352,2011,ENG0902614,80
MEE362,2011,ENG0902614,61
MEE372,2011,ENG0902614,21
ELA302,2011,ENG0902614,49
GST111,2009,ENG0902614,90
GST112,2009,ENG0902614,80
CHM111,2009,ENG0902614,58
CHM113,2009,ENG0902614,62
MTH110,2009,ENG0902614,58
PHY111,2009,ENG0902614,50
PHY113,2009,ENG0902614,70
GST121,2009,ENG0902614,78
GST122,2009,ENG0902614,54
GST123,2009,ENG0902614,84
CHM122,2009,ENG0902614,40
CHM124,2009,ENG0902614,51
MTH123,2009,ENG0902614,48
MTH125,2009,ENG0902614,44
PHY109,2009,ENG0902614,48
PHY124,2009,ENG0902614,78
EMA481,2012,ENG0902614,53
MEE411,2012,ENG0902614,30
MEE421,2012,ENG0902614,42
MEE431,2012,ENG0902614,63
MEE441,2012,ENG0902614,50
MEE451,2012,ENG0902614,46
MEE461,2012,ENG0902614,58
MEE471,2012,ENG0902614,62
ELA401,2012,ENG0902614,64
CED300,2012,ENG0902614,47
CVE211,2010,ENG0902614,68
ECP281,2010,ENG0902614,59
EEE211,2010,ENG0902614,53
EMA281,2010,ENG0902614,48
ENS211,2010,ENG0902614,60
MEE211,2010,ENG0902614,47
MEE221,2010,ENG0902614,55
PRE211,2010,ENG0902614,73
ELA201,2010,ENG0902614,61
CHE222,2010,ENG0902614,65
EEE212,2010,ENG0902614,73
EMA282,2010,ENG0902614,78
MEE212,2010,ENG0902614,48
MEE222,2010,ENG0902614,51
PRE212,2010,ENG0902614,57
ELA202,2010,ENG0902614,47
MEE505,2013,ENG0902614,66
MEE522,2013,ENG0902614,67
MEE511,2013,ENG0902614,72
MEE571,2013,ENG0902614,42
MEE411,2013,ENG0902614,59
EEE318,2013,ENG0902614,42
MEE582,2013,ENG0902614,54
MEE372,2013,ENG0902614,83
MEE502,2013,ENG0902614,77
MEE501,2013,ENG0902615,72
MEE512,2013,ENG0902615,64
MEE506,2013,ENG0902615,70
MEE312,2013,ENG0902615,46
MEE552,2013,ENG0902615,63
PRE572,2013,ENG0902615,53
MEE572,2013,ENG0902615,71
MEE551,2013,ENG0902615,63
PRE571,2013,ENG0902615,64
MEE581,2013,ENG0902615,85
MEE521,2013,ENG0902615,65
MTH112,2011,ENG0902615,74
MEE351,2011,ENG0902615,62
MEE361,2011,ENG0902615,73
PRE311,2011,ENG0902615,78
EEE318,2011,ENG0902615,70
EMA382,2011,ENG0902615,76
CVE311,2011,ENG0902615,63
EEE317,2011,ENG0902615,93
EMA381,2011,ENG0902615,67
MEE311,2011,ENG0902615,64
MEE321,2011,ENG0902615,56
MEE312,2011,ENG0902615,21
MEE322,2011,ENG0902615,55
MEE332,2011,ENG0902615,67
MEE342,2011,ENG0902615,48
MEE352,2011,ENG0902615,80
MEE362,2011,ENG0902615,56
MEE372,2011,ENG0902615,58
ELA302,2011,ENG0902615,59
GST111,2009,ENG0902615,78
GST112,2009,ENG0902615,92
CHM111,2009,ENG0902615,60
CHM113,2009,ENG0902615,63
MTH110,2009,ENG0902615,82
PHY111,2009,ENG0902615,40
PHY113,2009,ENG0902615,78
GST121,2009,ENG0902615,72
GST122,2009,ENG0902615,68
GST123,2009,ENG0902615,68
CHM122,2009,ENG0902615,63
CHM124,2009,ENG0902615,57
MTH123,2009,ENG0902615,68
MTH125,2009,ENG0902615,58
PHY109,2009,ENG0902615,43
PHY124,2009,ENG0902615,82
EMA481,2012,ENG0902615,67
MEE411,2012,ENG0902615,53
MEE421,2012,ENG0902615,64
MEE431,2012,ENG0902615,71
MEE441,2012,ENG0902615,67
MEE451,2012,ENG0902615,61
MEE461,2012,ENG0902615,63
MEE471,2012,ENG0902615,77
ELA401,2012,ENG0902615,49
CED300,2012,ENG0902615,67
CVE211,2010,ENG0902615,68
ECP281,2010,ENG0902615,55
EEE211,2010,ENG0902615,63
EMA281,2010,ENG0902615,52
ENS211,2010,ENG0902615,67
MEE211,2010,ENG0902615,60
MEE221,2010,ENG0902615,67
PRE211,2010,ENG0902615,75
ELA201,2010,ENG0902615,59
CHE222,2010,ENG0902615,71
EEE212,2010,ENG0902615,58
EMA282,2010,ENG0902615,44
MEE212,2010,ENG0902615,57
MEE222,2010,ENG0902615,64
PRE212,2010,ENG0902615,61
ELA202,2010,ENG0902615,55
MEE505,2013,ENG0902615,46
MEE522,2013,ENG0902615,54
MEE511,2013,ENG0902615,50
MEE571,2013,ENG0902615,43
MEE582,2013,ENG0902615,63
MEE502,2013,ENG0902615,72
PRE572,2014,ENG0902616,57
MEE506,2014,ENG0902616,70
MEE505,2014,ENG0902616,53
MEE372,2014,ENG0902616,62
MEE521,2014,ENG0902616,60
MEE501,2013,ENG0902616,68
PRE311,2013,ENG0902616,28
MEE512,2013,ENG0902616,57
MEE312,2013,ENG0902616,72
MEE552,2013,ENG0902616,71
PRE572,2013,ENG0902616,28
MEE572,2013,ENG0902616,56
MEE551,2013,ENG0902616,55
PRE571,2013,ENG0902616,48
MEE581,2013,ENG0902616,76
MEE521,2013,ENG0902616,30
PHY113,2011,ENG0902616,58
CVE311,2012,ENG0902616,47
ELA301,2011,ENG0902616,52
EEE318,2011,ENG0902616,65
EMA382,2011,ENG0902616,51
MEE361,2012,ENG0902616,40
PRE311,2012,ENG0902616,26
EEE317,2011,ENG0902616,68
EMA381,2011,ENG0902616,64
MEE311,2011,ENG0902616,61
MEE321,2011,ENG0902616,51
MEE351,2011,ENG0902616,56
MEE312,2011,ENG0902616,16
MEE322,2011,ENG0902616,52
MEE332,2011,ENG0902616,57
MEE342,2011,ENG0902616,53
MEE352,2011,ENG0902616,76
MEE362,2011,ENG0902616,66
ELA302,2011,ENG0902616,61
ECP281,2012,ENG0902616,53
ECP281,2011,ENG0902616,9
EMA281,2011,ENG0902616,71
EMA282,2011,ENG0902616,43
GST111,2009,ENG0902616,82
GST112,2009,ENG0902616,88
CHM111,2009,ENG0902616,66
CHM113,2009,ENG0902616,57
MTH110,2009,ENG0902616,70
MTH112,2009,ENG0902616,60
PHY111,2009,ENG0902616,40
GST121,2009,ENG0902616,80
GST122,2009,ENG0902616,70
GST123,2009,ENG0902616,68
CHM122,2009,ENG0902616,68
CHM124,2009,ENG0902616,44
MTH123,2009,ENG0902616,64
MTH125,2009,ENG0902616,46
PHY109,2009,ENG0902616,58
PHY124,2009,ENG0902616,68
MEE411,2012,ENG0902616,35
MEE421,2012,ENG0902616,53
MEE431,2012,ENG0902616,48
MEE441,2012,ENG0902616,61
MEE451,2012,ENG0902616,40
MEE461,2012,ENG0902616,50
MEE471,2012,ENG0902616,40
ELA401,2012,ENG0902616,62
CED300,2012,ENG0902616,55
CVE211,2010,ENG0902616,63
ECP281,2010,ENG0902616,29
EEE211,2010,ENG0902616,52
EMA281,2010,ENG0902616,36
ENS211,2010,ENG0902616,58
MEE211,2010,ENG0902616,85
MEE221,2010,ENG0902616,66
PRE211,2010,ENG0902616,65
ELA201,2010,ENG0902616,56
CHE222,2010,ENG0902616,53
EEE212,2010,ENG0902616,54
EMA282,2010,ENG0902616,36
MEE212,2010,ENG0902616,49
MEE222,2010,ENG0902616,43
PRE212,2010,ENG0902616,59
ELA202,2010,ENG0902616,46
EMA481,2013,ENG0902616,53
MEE522,2013,ENG0902616,54
MEE511,2013,ENG0902616,70
MEE571,2013,ENG0902616,48
MEE411,2013,ENG0902616,61
MEE582,2013,ENG0902616,54
MEE372,2013,ENG0902616,
MEE502,2013,ENG0902616,68
PRE311,2014,ENG0902616,40
MEE541,2013,ENG0902617,80
MEE512,2013,ENG0902617,50
MEE506,2013,ENG0902617,70
MEE312,2013,ENG0902617,40
MEE552,2013,ENG0902617,57
MEE542,2013,ENG0902617,67
PRE572,2013,ENG0902617,63
MEE551,2013,ENG0902617,58
PRE571,2013,ENG0902617,50
MEE521,2013,ENG0902617,40
MTH123,2010,ENG0902617,50
MEE351,2011,ENG0902617,42
MEE361,2011,ENG0902617,60
PRE311,2011,ENG0902617,62
ELA301,2011,ENG0902617,60
EEE318,2011,ENG0902617,80
EMA382,2011,ENG0902617,70
CVE311,2011,ENG0902617,60
EEE317,2011,ENG0902617,43
EMA381,2011,ENG0902617,56
MEE311,2011,ENG0902617,40
MEE321,2011,ENG0902617,46
MEE312,2011,ENG0902617,18
MEE322,2011,ENG0902617,49
MEE332,2011,ENG0902617,59
MEE342,2011,ENG0902617,63
MEE352,2011,ENG0902617,70
MEE362,2011,ENG0902617,51
MEE372,2011,ENG0902617,55
ELA302,2011,ENG0902617,54
GST111,2009,ENG0902617,78
GST112,2009,ENG0902617,76
CHM111,2009,ENG0902617,54
CHM113,2009,ENG0902617,56
MTH110,2009,ENG0902617,56
MTH112,2009,ENG0902617,40
PHY111,2009,ENG0902617,50
PHY113,2009,ENG0902617,72
GST121,2009,ENG0902617,70
GST122,2009,ENG0902617,72
GST123,2009,ENG0902617,82
CHM122,2009,ENG0902617,55
CHM124,2009,ENG0902617,44
MTH125,2009,ENG0902617,44
PHY109,2009,ENG0902617,43
PHY124,2009,ENG0902617,74
EMA481,2012,ENG0902617,55
MEE411,2012,ENG0902617,42
MEE421,2012,ENG0902617,45
MEE431,2012,ENG0902617,42
MEE441,2012,ENG0902617,68
MEE451,2012,ENG0902617,73
MEE461,2012,ENG0902617,45
MEE471,2012,ENG0902617,56
ELA401,2012,ENG0902617,59
CED300,2012,ENG0902617,62
CVE211,2010,ENG0902617,63
ECP281,2010,ENG0902617,53
EEE211,2010,ENG0902617,65
EMA281,2010,ENG0902617,55
ENS211,2010,ENG0902617,70
MEE211,2010,ENG0902617,59
MEE221,2010,ENG0902617,47
PRE211,2010,ENG0902617,67
ELA201,2010,ENG0902617,61
CHE222,2010,ENG0902617,67
EEE212,2010,ENG0902617,40
EMA282,2010,ENG0902617,50
MEE212,2010,ENG0902617,59
MEE222,2010,ENG0902617,45
PRE212,2010,ENG0902617,67
ELA202,2010,ENG0902617,55
MEE505,2013,ENG0902617,44
MEE522,2013,ENG0902617,53
MEE511,2013,ENG0902617,50
MEE571,2013,ENG0902617,51
MEE572,2013,ENG0902617,50
MEE501,2013,ENG0902617,70
MEE502,2013,ENG0902617,70
MEE321,2014,ENG0902618,40
MEE511,2014,ENG0902618,72
MEE521,2014,ENG0902618,71
MEE551,2014,ENG0902618,67
MEE501,2013,ENG0902618,72
MEE421,2013,ENG0902618,47
MEE451,2013,ENG0902618,83
MEE461,2013,ENG0902618,47
MEE512,2013,ENG0902618,42
MEE506,2013,ENG0902618,71
MEE552,2013,ENG0902618,50
MEE352,2013,ENG0902618,55
PRE572,2013,ENG0902618,67
MEE572,2013,ENG0902618,40
PRE571,2013,ENG0902618,53
MEE581,2013,ENG0902618,71
CHM111,2010,ENG0902618,50
EEE317,2012,ENG0902618,76
MEE351,2011,ENG0902618,82
MEE361,2011,ENG0902618,52
PRE311,2011,ENG0902618,54
ELA301,2011,ENG0902618,47
EEE318,2011,ENG0902618,56
EMA382,2011,ENG0902618,38
MEE321,2012,ENG0902618,16
CVE311,2011,ENG0902618,51
EMA381,2011,ENG0902618,42
MEE311,2011,ENG0902618,70
MEE321,2011,ENG0902618,34
MEE312,2011,ENG0902618,70
MEE322,2011,ENG0902618,42
MEE332,2011,ENG0902618,55
MEE342,2011,ENG0902618,41
MEE352,2011,ENG0902618,35
MEE362,2011,ENG0902618,50
MEE372,2011,ENG0902618,72
ELA302,2011,ENG0902618,57
ECP281,2011,ENG0902618,77
EMA281,2011,ENG0902618,60
GST111,2009,ENG0902618,68
GST112,2009,ENG0902618,88
CHM113,2009,ENG0902618,59
MTH110,2009,ENG0902618,56
MTH112,2009,ENG0902618,47
PHY111,2009,ENG0902618,48
PHY113,2009,ENG0902618,56
GST121,2009,ENG0902618,56
GST122,2009,ENG0902618,64
GST123,2009,ENG0902618,48
CHM122,2009,ENG0902618,57
CHM124,2009,ENG0902618,44
MTH123,2009,ENG0902618,42
MTH125,2009,ENG0902618,40
PHY109,2009,ENG0902618,45
PHY124,2009,ENG0902618,72
EMA481,2012,ENG0902618,53
MEE411,2012,ENG0902618,75
MEE421,2012,ENG0902618,38
MEE431,2012,ENG0902618,64
MEE441,2012,ENG0902618,48
MEE451,2012,ENG0902618,33
MEE461,2012,ENG0902618,27
MEE471,2012,ENG0902618,67
ELA401,2012,ENG0902618,65
CED300,2012,ENG0902618,45
CVE211,2010,ENG0902618,58
ECP281,2010,ENG0902618,27
EEE211,2010,ENG0902618,76
EMA281,2010,ENG0902618,32
ENS211,2010,ENG0902618,72
MEE211,2010,ENG0902618,71
MEE221,2010,ENG0902618,42
PRE211,2010,ENG0902618,62
ELA201,2010,ENG0902618,45
CHE222,2010,ENG0902618,63
EEE212,2010,ENG0902618,50
EMA282,2010,ENG0902618,70
MEE212,2010,ENG0902618,71
MEE222,2010,ENG0902618,78
PRE212,2010,ENG0902618,63
ELA202,2010,ENG0902618,56
MEE321,2013,ENG0902618,21
MEE505,2013,ENG0902618,70
MEE522,2013,ENG0902618,71
MEE571,2013,ENG0902618,73
EMA382,2013,ENG0902618,40
MEE582,2013,ENG0902618,72
MEE502,2013,ENG0902618,72
MEE501,2013,ENG0902619,74
MEE512,2013,ENG0902619,51
MEE506,2013,ENG0902619,62
MEE312,2013,ENG0902619,40
MEE552,2013,ENG0902619,50
PRE572,2013,ENG0902619,40
MEE572,2013,ENG0902619,40
MEE551,2013,ENG0902619,40
PRE571,2013,ENG0902619,40
MEE581,2013,ENG0902619,77
MEE521,2013,ENG0902619,65
CHM124,2010,ENG0902619,49
MEE351,2011,ENG0902619,60
MEE361,2011,ENG0902619,40
PRE311,2011,ENG0902619,54
ELA301,2011,ENG0902619,54
EEE318,2011,ENG0902619,51
EMA382,2011,ENG0902619,45
EMA381,2012,ENG0902619,52
MEE311,2012,ENG0902619,
CVE311,2011,ENG0902619,50
EEE317,2011,ENG0902619,41
EMA381,2011,ENG0902619,34
MEE311,2011,ENG0902619,38
MEE321,2011,ENG0902619,41
MEE312,2011,ENG0902619,21
MEE322,2011,ENG0902619,66
MEE332,2011,ENG0902619,48
MEE342,2011,ENG0902619,42
MEE352,2011,ENG0902619,59
MEE362,2011,ENG0902619,50
MEE372,2011,ENG0902619,72
ELA302,2011,ENG0902619,49
ECP281,2012,ENG0902619,58
ECP281,2011,ENG0902619,7
MEE221,2011,ENG0902619,42
GST111,2009,ENG0902619,90
GST112,2009,ENG0902619,78
CHM111,2009,ENG0902619,56
CHM113,2009,ENG0902619,53
MTH110,2009,ENG0902619,58
MTH112,2009,ENG0902619,49
PHY111,2009,ENG0902619,40
PHY113,2009,ENG0902619,64
GST121,2009,ENG0902619,62
GST122,2009,ENG0902619,70
GST123,2009,ENG0902619,76
CHM122,2009,ENG0902619,50
MTH123,2009,ENG0902619,50
MTH125,2009,ENG0902619,40
PHY109,2009,ENG0902619,65
PHY124,2009,ENG0902619,70
EMA481,2012,ENG0902619,48
MEE411,2012,ENG0902619,50
MEE421,2012,ENG0902619,57
MEE441,2012,ENG0902619,61
MEE451,2012,ENG0902619,51
MEE461,2012,ENG0902619,50
MEE471,2012,ENG0902619,53
ELA401,2012,ENG0902619,62
CED300,2012,ENG0902619,46
CVE211,2010,ENG0902619,55
ECP281,2010,ENG0902619,33
EEE211,2010,ENG0902619,46
EMA281,2010,ENG0902619,46
MEE211,2010,ENG0902619,49
MEE221,2010,ENG0902619,36
PRE211,2010,ENG0902619,68
ELA201,2010,ENG0902619,52
CHE222,2010,ENG0902619,63
EEE212,2010,ENG0902619,45
EMA282,2010,ENG0902619,60
MEE212,2010,ENG0902619,58
MEE222,2010,ENG0902619,49
PRE212,2010,ENG0902619,46
ELA202,2010,ENG0902619,52
MEE431,2013,ENG0902619,55
MEE311,2013,ENG0902619,57
MEE522,2013,ENG0902619,51
MEE511,2013,ENG0902619,50
MEE571,2013,ENG0902619,45
MEE582,2013,ENG0902619,70
MEE502,2013,ENG0902619,74
ENS211,2010,ENG0902619,54
MEE505,2013,ENG0902619,60
MEE441,2014,ENG0902620,40
PRE571,2014,ENG0902620,68
MEE511,2014,ENG0902620,50
MEE521,2014,ENG0902620,56
MEE501,2013,ENG0902620,72
MEE421,2013,ENG0902620,56
MEE441,2013,ENG0902620,38
MEE451,2013,ENG0902620,62
MEE461,2013,ENG0902620,56
MEE506,2013,ENG0902620,70
MEE312,2013,ENG0902620,47
MEE552,2013,ENG0902620,60
PRE572,2013,ENG0902620,54
MEE572,2013,ENG0902620,45
MEE551,2013,ENG0902620,49
MEE581,2013,ENG0902620,94
MEE351,2011,ENG0902620,72
MEE361,2011,ENG0902620,38
PRE311,2011,ENG0902620,64
ELA301,2011,ENG0902620,60
EEE318,2011,ENG0902620,63
EMA382,2011,ENG0902620,50
MEE361,2012,ENG0902620,21
CVE311,2011,ENG0902620,65
EEE317,2011,ENG0902620,56
EMA381,2011,ENG0902620,50
MEE311,2011,ENG0902620,48
MEE321,2011,ENG0902620,41
MEE312,2011,ENG0902620,10
MEE322,2011,ENG0902620,46
MEE332,2011,ENG0902620,73
MEE342,2011,ENG0902620,41
MEE352,2011,ENG0902620,41
MEE362,2011,ENG0902620,45
MEE372,2011,ENG0902620,68
ELA302,2011,ENG0902620,56
ECP281,2012,ENG0902620,52
ECP281,2011,ENG0902620,35
GST111,2009,ENG0902620,88
GST112,2009,ENG0902620,90
CHM111,2009,ENG0902620,69
CHM113,2009,ENG0902620,51
MTH110,2009,ENG0902620,78
MTH112,2009,ENG0902620,58
PHY111,2009,ENG0902620,42
PHY113,2009,ENG0902620,68
GST121,2009,ENG0902620,70
GST122,2009,ENG0902620,78
GST123,2009,ENG0902620,72
CHM122,2009,ENG0902620,61
CHM124,2009,ENG0902620,46
MTH123,2009,ENG0902620,58
MTH125,2009,ENG0902620,70
PHY109,2009,ENG0902620,40
PHY124,2009,ENG0902620,68
EMA481,2012,ENG0902620,52
MEE411,2012,ENG0902620,30
MEE421,2012,ENG0902620,38
MEE431,2012,ENG0902620,56
MEE441,2012,ENG0902620,38
MEE451,2012,ENG0902620,16
MEE461,2012,ENG0902620,29
MEE471,2012,ENG0902620,48
ELA401,2012,ENG0902620,60
CED300,2012,ENG0902620,64
CVE211,2010,ENG0902620,68
ECP281,2010,ENG0902620,33
EEE211,2010,ENG0902620,70
EMA281,2010,ENG0902620,53
ENS211,2010,ENG0902620,76
MEE211,2010,ENG0902620,50
MEE221,2010,ENG0902620,50
PRE211,2010,ENG0902620,82
ELA201,2010,ENG0902620,58
CHE222,2010,ENG0902620,81
EEE212,2010,ENG0902620,61
EMA282,2010,ENG0902620,70
MEE212,2010,ENG0902620,68
MEE222,2010,ENG0902620,56
PRE212,2010,ENG0902620,57
ELA202,2010,ENG0902620,60
MEE361,2013,ENG0902620,59
MEE505,2013,ENG0902620,61
MEE522,2013,ENG0902620,66
MEE571,2013,ENG0902620,41
MEE411,2013,ENG0902620,52
MEE582,2013,ENG0902620,92
MEE512,2013,ENG0902620,63
MEE502,2013,ENG0902620,72
PRE572,2014,ENG0902621,71
MEE506,2014,ENG0902621,70
MEE552,2014,ENG0902621,59
MEE505,2014,ENG0902621,52
MEE572,2014,ENG0902621,73
MEE542,2014,ENG0902621,82
MEE522,2014,ENG0902621,60
MEE372,2014,ENG0902621,54
MEE501,2014,ENG0902621,79
MEE502,2014,ENG0902621,79
MEE571,2014,ENG0902621,51
MEE321,2014,ENG0902621,82
MEE541,2014,ENG0902621,70
PRE571,2014,ENG0902621,71
MEE511,2014,ENG0902621,78
MEE521,2014,ENG0902621,60
MEE551,2014,ENG0902621,60
MEE512,2014,ENG0902621,79
MEE421,2013,ENG0902621,58
MEE441,2013,ENG0902621,73
MEE451,2013,ENG0902621,46
MEE461,2013,ENG0902621,85
CED300,2013,ENG0902621,72
MEE471,2013,ENG0902621,56
ELA401,2013,ENG0902621,69
MEE322,2012,ENG0902621,64
MEE372,2012,ENG0902621,35
MTH110,2010,ENG0902621,70
PHY113,2010,ENG0902621,40
MTH125,2010,ENG0902621,68
CVE311,2012,ENG0902621,71
EEE317,2012,ENG0902621,50
EEE317,2012,ENG0902621,70
EMA381,2012,ENG0902621,41
MEE311,2012,ENG0902621,54
MEE321,2012,ENG0902621,30
MEE351,2012,ENG0902621,63
MEE361,2012,ENG0902621,52
PRE311,2012,ENG0902621,80
ELA301,2012,ENG0902621,57
MEE212,2011,ENG0902621,45
MEE222,2011,ENG0902621,46
PRE212,2011,ENG0902621,80
ELA202,2011,ENG0902621,53
MEE352,2012,ENG0902621,45
CVE211,2011,ENG0902621,83
ECP281,2011,ENG0902621,63
EEE211,2011,ENG0902621,54
EMA281,2011,ENG0902621,46
ENS211,2011,ENG0902621,64
MEE211,2011,ENG0902621,60
MEE221,2011,ENG0902621,40
PRE211,2011,ENG0902621,58
ELA201,2011,ENG0902621,53
CHE222,2011,ENG0902621,60
EEE212,2011,ENG0902621,70
EMA282,2011,ENG0902621,45
GST111,2009,ENG0902621,88
GST112,2009,ENG0902621,88
CHM111,2009,ENG0902621,54
CHM113,2009,ENG0902621,54
MTH110,2009,ENG0902621,28
MTH112,2009,ENG0902621,40
PHY111,2009,ENG0902621,40
GST121,2009,ENG0902621,72
GST122,2009,ENG0902621,84
GST123,2009,ENG0902621,74
CHM122,2009,ENG0902621,51
CHM124,2009,ENG0902621,41
MTH123,2009,ENG0902621,40
MTH125,2009,ENG0902621,28
PHY109,2009,ENG0902621,58
PHY124,2009,ENG0902621,70
MEE342,2012,ENG0902621,45
MEE312,2012,ENG0902621,76
EMA382,2012,ENG0902621,60
ELA302,2012,ENG0902621,55
EEE318,2012,ENG0902621,83
MEE332,2012,ENG0902621,86
MEE362,2012,ENG0902621,65
MEE431,2013,ENG0902621,77
MEE321,2013,ENG0902621,17
EMA481,2013,ENG0902621,79
MEE505,2013,ENG0902621,19
MEE411,2013,ENG0902621,50
GST112,2010,ENG0902622,66
CHM113,2010,ENG0902622,40
PHY111,2010,ENG0902622,20
CHM124,2010,ENG0902622,51
MTH125,2010,ENG0902622,45
ELA202,2011,ENG0902622,0
ELA201,2011,ENG0902622,41
GST111,2009,ENG0902622,84
GST112,2009,ENG0902622,0
CHM111,2009,ENG0902622,41
CHM113,2009,ENG0902622,37
MTH110,2009,ENG0902622,54
PHY111,2009,ENG0902622,26
PHY113,2009,ENG0902622,42
GST121,2009,ENG0902622,60
GST123,2009,ENG0902622,74
CHM122,2009,ENG0902622,40
CHM124,2009,ENG0902622,31
MTH123,2009,ENG0902622,40
MTH125,2009,ENG0902622,24
PHY109,2009,ENG0902622,55
PHY124,2009,ENG0902622,42
ELA202,2010,ENG0902622,0
MEE501,2013,ENG0902623,72
MEE541,2013,ENG0902623,72
MEE506,2013,ENG0902623,74
MEE312,2013,ENG0902623,51
MEE552,2013,ENG0902623,78
MEE542,2013,ENG0902623,72
PRE572,2013,ENG0902623,88
MEE572,2013,ENG0902623,84
MEE551,2013,ENG0902623,68
PRE571,2013,ENG0902623,66
MEE521,2013,ENG0902623,74
MEE351,2011,ENG0902623,60
MEE361,2011,ENG0902623,69
PRE311,2011,ENG0902623,74
ELA301,2011,ENG0902623,62
EEE318,2011,ENG0902623,86
